disp_id,client_id,account_id,type
D00009965,10273,A00008320,Owner
D00009966,10274,A00008320,User
D00009967,10275,A00008321,Owner
D00009968,10276,A00008321,User
D00009974,10282,A00008327,Owner
D00009979,10287,A00008330,Owner
D00009980,10288,A00008330,User
D00009995,10303,A00008341,Owner
D00010042,10350,A00008377,Owner
D00010043,10351,A00008377,User
D00010047,10355,A00008381,Owner
D00010074,10382,A00008405,Owner
D00010081,10389,A00008411,Owner
D00010151,10459,A00008475,Owner
D00010167,10475,A00008489,Owner
D00010168,10476,A00008489,User
D00010171,10479,A00008492,Owner
D00010184,10492,A00008505,Owner
D00010202,10510,A00008519,Owner
D00010203,10511,A00008519,User
D00010209,10517,A00008523,Owner
D00010220,10528,A00008533,Owner
D00010235,10543,A00008547,Owner
D00010247,10555,A00008558,Owner
D00010255,10563,A00008564,Owner
D00010256,10564,A00008564,User
D00010258,10566,A00008566,Owner
D00010328,10636,A00008625,Owner
D00010331,10639,A00008628,Owner
D00010346,10654,A00008639,Owner
D00010354,10662,A00008645,Owner
D00010394,10702,A00008680,Owner
D00010395,10703,A00008680,User
D00010406,10714,A00008688,Owner
D00010438,10746,A00008713,Owner
D00010469,10777,A00008742,Owner
D00010470,10778,A00008742,User
D00010490,10798,A00008759,Owner
D00010505,10813,A00008772,Owner
D00010510,10818,A00008776,Owner
D00010520,10828,A00008784,Owner
D00010604,10912,A00008856,Owner
D00010652,10960,A00008896,Owner
D00010655,10963,A00008899,Owner
D00010679,10987,A00008919,Owner
D00010680,10988,A00008919,User
D00010689,10997,A00008926,Owner
D00010690,10998,A00008926,User
D00010696,11004,A00008931,Owner
D00010700,11008,A00008934,Owner
D00010726,11034,A00008957,Owner
D00010742,11050,A00008972,Owner
D00010755,11063,A00008982,Owner
D00010756,11064,A00008982,User
D00010775,11083,A00008998,Owner
D00010785,11093,A00009006,Owner
D00010797,11105,A00009017,Owner
D00010806,11114,A00009024,Owner
D00010813,11121,A00009030,Owner
D00010814,11122,A00009030,User
D00010815,11123,A00009031,Owner
D00010818,11126,A00009034,Owner
D00010822,11130,A00009037,Owner
D00010823,11131,A00009037,User
D00010828,11136,A00009041,Owner
D00010839,11147,A00009051,Owner
D00010841,11149,A00009052,Owner
D00010887,11195,A00009093,Owner
D00010900,11208,A00009104,Owner
D00010942,11250,A00009138,Owner
D00010944,11252,A00009140,Owner
D00010958,11266,A00009153,Owner
D00010959,11267,A00009153,User
D00010963,11271,A00009156,Owner
D00010966,11274,A00009159,Owner
D00010967,11275,A00009159,User
D00010978,11286,A00009167,Owner
D00010996,11304,A00009179,Owner
D00011006,11314,A00009188,Owner
D00011011,11319,A00009192,Owner
D00011019,11327,A00009199,Owner
D00011021,11329,A00009201,Owner
D00011023,11331,A00009203,Owner
D00011029,11337,A00009208,Owner
D00011051,11359,A00009225,Owner
D00011052,11360,A00009225,User
D00011054,11362,A00009227,Owner
D00011063,11371,A00009235,Owner
D00011064,11372,A00009236,Owner
D00011071,11379,A00009241,Owner
D00011072,11380,A00009241,User
D00011073,11381,A00009242,Owner
D00011097,11405,A00009263,Owner
D00011098,11406,A00009263,User
D00011101,11409,A00009265,Owner
D00011153,11461,A00009307,Owner
D00011183,11491,A00009333,Owner
D00011189,11497,A00009337,Owner
D00011208,11516,A00009353,Owner
D00011209,11517,A00009353,User
D00011237,11545,A00009377,Owner
D00011266,11574,A00009403,Owner
D00011288,11596,A00009422,Owner
D00011290,11598,A00009424,Owner
D00011301,11609,A00009433,Owner
D00011329,11637,A00009455,Owner
D00011330,11638,A00009455,User
D00011354,11662,A00009472,Owner
D00011368,11676,A00009484,Owner
D00011375,11683,A00009491,Owner
D00011377,11685,A00009493,Owner
D00011378,11686,A00009494,Owner
D00011379,11687,A00009494,User
D00011393,11701,A00009504,Owner
D00011401,11709,A00009510,Owner
D00011402,11710,A00009510,User
D00011405,11713,A00009513,Owner
D00011406,11714,A00009513,User
D00011424,11732,A00009528,Owner
D00011446,11754,A00009548,Owner
D00011447,11755,A00009549,Owner
D00011460,11768,A00009560,Owner
D00011486,11794,A00009583,Owner
D00011487,11795,A00009583,User
D00011496,11804,A00009591,Owner
D00011543,11851,A00009627,Owner
D00011547,11855,A00009631,Owner
D00011549,11857,A00009633,Owner
D00011552,11860,A00009635,Owner
D00011558,11866,A00009640,Owner
D00011559,11867,A00009640,User
D00011565,11873,A00009645,Owner
D00011566,11874,A00009646,Owner
D00011567,11875,A00009646,User
D00011578,11886,A00009656,Owner
D00011598,11906,A00009673,Owner
D00011599,11907,A00009673,User
D00011603,11911,A00009677,Owner
D00011635,11943,A00009703,Owner
D00011639,11947,A00009707,Owner
D00011668,11976,A00009730,Owner
D00011669,11977,A00009730,User
D00011670,11978,A00009731,Owner
D00011671,11979,A00009731,User
D00011695,12003,A00009750,Owner
D00011742,12050,A00009790,Owner
D00011743,12051,A00009790,User
D00011771,12079,A00009814,Owner
D00011784,12092,A00009826,Owner
D00011787,12095,A00009828,Owner
D00011794,12102,A00009833,Owner
D00011825,12133,A00009859,Owner
D00011836,12144,A00009869,Owner
D00011837,12145,A00009869,User
D00011855,12163,A00009883,Owner
D00011873,12181,A00009897,Owner
D00011912,12220,A00009928,Owner
D00011913,12221,A00009928,User
D00011995,12303,A00010001,Owner
D00012000,12308,A00010005,Owner
D00012016,12324,A00010018,Owner
D00012017,12325,A00010019,Owner
D00012020,12328,A00010022,Owner
D00012036,12344,A00010036,Owner
D00012050,12358,A00010049,Owner
D00012051,12359,A00010049,User
D00012068,12376,A00010063,Owner
D00012070,12378,A00010065,Owner
D00012074,12382,A00010068,Owner
D00012075,12383,A00010068,User
D00012088,12396,A00010079,Owner
D00012089,12397,A00010079,User
D00012108,12416,A00010093,Owner
D00012109,12417,A00010093,User
D00012124,12432,A00010105,Owner
D00012156,12464,A00010131,Owner
D00012160,12468,A00010134,Owner
D00012177,12485,A00010148,Owner
D00012182,12490,A00010152,Owner
D00012239,12547,A00010202,Owner
D00012253,12561,A00010215,Owner
D00012260,12568,A00010220,Owner
D00012269,12577,A00010227,Owner
D00012278,12586,A00010233,Owner
D00012291,12599,A00010243,Owner
D00012308,12616,A00010257,Owner
D00012317,12625,A00010266,Owner
D00012335,12643,A00010280,Owner
D00012354,12662,A00010297,Owner
D00012387,12695,A00010320,Owner
D00012418,12726,A00010343,Owner
D00012421,12729,A00010345,Owner
D00012422,12730,A00010345,User
D00012430,12738,A00010351,Owner
D00012431,12739,A00010351,User
D00012442,12750,A00010361,Owner
D00012446,12754,A00010364,Owner
D00012447,12755,A00010364,User
D00012448,12756,A00010365,Owner
D00012494,12802,A00010404,Owner
D00012502,12810,A00010411,Owner
D00012532,12840,A00010436,Owner
D00012535,12843,A00010439,Owner
D00012536,12844,A00010440,Owner
D00012542,12850,A00010445,Owner
D00012543,12851,A00010445,User
D00012551,12859,A00010451,Owner
D00012582,12890,A00010478,Owner
D00012600,12908,A00010493,Owner
D00012635,12943,A00010520,Owner
D00012678,12986,A00010558,Owner
D00012683,12991,A00010562,Owner
D00012736,13044,A00010607,Owner
D00012743,13051,A00010613,Owner
D00012763,13071,A00010630,Owner
D00012781,13089,A00010644,Owner
D00012782,13090,A00010645,Owner
D00012787,13095,A00010650,Owner
D00012790,13098,A00010652,Owner
D00012794,13102,A00010656,Owner
D00012805,13113,A00010663,Owner
D00012815,13123,A00010670,Owner
D00012826,13134,A00010679,Owner
D00012843,13151,A00010694,Owner
D00012863,13171,A00010710,Owner
D00012864,13172,A00010711,Owner
D00012882,13190,A00010728,Owner
D00012893,13201,A00010738,Owner
D00012923,13231,A00010762,Owner
D00012938,13246,A00010774,Owner
D00012952,13260,A00010788,Owner
D00012953,13261,A00010789,Owner
D00012954,13262,A00010789,User
D00012968,13276,A00010799,Owner
D00012977,13285,A00010807,Owner
D00012982,13290,A00010812,Owner
D00012983,13291,A00010812,User
D00013038,13346,A00010857,Owner
D00013072,13380,A00010884,Owner
D00013096,13404,A00010904,Owner
D00013097,13405,A00010905,Owner
D00013098,13406,A00010906,Owner
D00013104,13412,A00010911,Owner
D00013109,13417,A00010915,Owner
D00013139,13447,A00010940,Owner
D00013140,13448,A00010940,User
D00013143,13451,A00010942,Owner
D00013160,13468,A00010954,Owner
D00013161,13469,A00010954,User
D00013172,13480,A00010963,Owner
D00013182,13490,A00010973,Owner
D00013231,13539,A00011013,Owner
D00013240,13548,A00011021,Owner
D00013248,13556,A00011027,Owner
D00013268,13576,A00011042,Owner
D00013280,13588,A00011053,Owner
D00013282,13590,A00011054,Owner
D00013295,13603,A00011065,Owner
D00013300,13608,A00011069,Owner
D00013312,13620,A00011079,Owner
D00013332,13640,A00011096,Owner
D00013349,13657,A00011111,Owner
D00013350,13658,A00011111,User
D00013365,13673,A00011123,Owner
D00013379,13687,A00011135,Owner
D00013382,13690,A00011138,Owner
D00013386,13694,A00011141,Owner
D00013442,13750,A00011186,Owner
D00013443,13751,A00011186,User
D00013495,13803,A00011231,Owner
D00013512,13820,A00011244,Owner
D00013537,13845,A00011265,Owner
D00013544,13852,A00011271,Owner
D00013578,13886,A00011295,Owner
D00013604,13912,A00011317,Owner
D00013607,13915,A00011320,Owner
D00013613,13921,A00011325,Owner
D00013615,13923,A00011327,Owner
D00013616,13924,A00011328,Owner
D00013623,13931,A00011333,Owner
D00013647,13955,A00011349,Owner
D00013648,13956,A00011349,User
D00013660,13968,A00011359,Owner
D00013663,13971,A00011362,Owner
D00013690,13998,A00011382,Owner
